PC 1,PC 2,PC 3
-0.333505731014594,1.0318008804315641,-0.5029745335125815
-0.36203087659047434,1.523894885632293,-0.2294917017632084
-0.16295824583183838,-1.1297575696975295,-0.013091474819505814
0.2897211937363985,-2.2856868113989033,0.3945791898730116
-0.3297390421010656,1.0315692348012337,-0.5029879591355894
-0.3186546754255113,0.8366668484850849,-0.3381686540128574
-0.33341073415343603,1.0317908976850267,-0.5029740101823265
-0.2388928685664212,1.6130587589981857,-0.22202710562951233
-0.1414490774848674,-2.087791192219115,0.42845143181701606
-0.31427891224097937,1.0316643795563785,-0.503260788305725
-0.16106120661741402,-1.1297703216266526,-0.01311986759218168
-0.14631634150509099,-2.0708633054810535,0.37055978674211404
-0.3917739643115039,1.2414336650333777,-0.48940580014658286
-0.35661062754092276,1.5796490360822628,-0.07334067351170535
-0.326487753109479,1.0313208321988627,-0.5029894614020308
-0.2674571353386157,0.834122739053601,-0.24906124075353772
-0.16231189210781746,-1.1297864810344669,-0.013096034811074752
0.5499544380961631,1.9295332316901266,-0.5761381892521757
-0.3795667777418244,1.5237525066763835,-0.4657301409950005
-0.2870568268130891,1.8098723290857481,-0.47605312746033274
-0.22315655587056193,-0.9201175766500089,0.0005073459808231559
3.243888140182825,-1.1698462430745555,-0.060503451071688946
-0.2848627365878056,0.8349806921054902,-0.248954973984047
4.43716642739447,2.9423165957371773,3.386600633688072
-0.08868618202151793,-1.1348034846914437,-0.013256638108589482
-0.16218080539853835,-1.1297909497484144,-0.013097249966654885
-0.39362389318996815,1.2414380314293307,-0.48937643280924553
-0.19110753435277544,-1.6675735769142768,0.2421147337349222
-0.30428917042810705,0.6239550407411094,-0.156473851694967
-0.14129519583923808,-2.0877895812393126,0.4284485780112474
-0.3170021446435461,0.8366596465899941,-0.3381942004432898
-0.3643502370121599,1.523371746938029,-0.4658999165162542
-0.15782023876103363,-2.1640859635224503,0.3909962071083453
-0.16105941598932194,-1.1297702712397601,-0.0131199073867519
-0.34626948433259025,1.5833663593247473,-0.1650922915730581
-0.3332651881437499,1.0317998503237429,-0.5029782558476411
-0.09686125136437893,0.6386247886660354,-0.08672855399726241
-0.19095318294891384,-1.6675814696740545,0.242113850594266
-0.14922391065297363,-2.055571989333972,0.3032233348930144
-0.1910532160982398,-1.6675753113976262,0.2421142058125788
-0.3924181365452729,1.2413924259111777,-0.4893866729333866
3.7435119221524884,1.9067647314432248,-0.09765930628463061
-0.28380110659763785,1.8098415816480595,-0.4761000106037838
-0.3307281918702705,1.0317385378818715,-0.5030070136371084
0.2895734167249225,-2.2856824724458114,0.3945807051968724
-0.3309747348373463,1.3269284197088447,-0.21170893602091187
-0.3324054774265166,1.031732127324861,-0.5029782284189873
1.073017248442228,-1.2485285963743473,0.1858769507763122
-0.36108292382752605,1.523850183104673,-0.2294979105939861
-0.18414953515807392,-1.667699321419201,0.24202703355986943
-0.3335107996721825,1.0318002726886313,-0.5029743240467373
-0.3453453975353123,1.0446212432936908,-0.23535161563096182
-0.244248153965776,0.3808192925156879,-0.45676959441567055
-0.1440735966967612,-2.1835657767373955,0.40318343038834165
-0.32905946654900664,1.0317705393042016,-0.5030409858990376
0.29344346012471745,-2.2857934821250097,0.39454047578002743
-0.15732283251300724,-2.1640336905501445,0.39097718502399226
-0.3937002748289142,1.2414372416744321,-0.4893750183335549
-0.16279006219434916,-1.129765267452374,-0.013092624934358095
-0.2784109244012669,0.8348341819794334,-0.24903006711922973
-0.22222629089614082,-0.9201465300911083,0.0004981482108881964
-0.4074992354605157,1.7206690677391947,-0.48355364103297876
-0.2845570956302875,0.8349834504793574,-0.248960550358404
-0.15069689439025213,-2.2248255235315804,0.3504428866840494
0.3033472570978143,-2.2859661726557854,0.3944143366998991
-0.35763301663609876,1.5235869759832357,-0.2294995816878054
1.0265674558294209,1.7238621711870703,-0.10349487392464686
-0.2231127454228656,-0.920117771401562,0.0005066695116980274
-0.3525736368354138,0.8207563657529643,-0.4104953522617713
-0.3607510599974038,1.5238731171512636,-0.22950811602106536
-0.16281465450115248,-1.1297667107996026,-0.013091921996718943
-0.12764408520130685,-2.218504929175462,0.3036392477444384
-0.15345365440172154,-2.2190774464684497,0.2934141538932727
-0.28205782193295503,0.8348947089531845,-0.24898298097691435
-0.19325738809967088,1.0235135254213117,-0.5035447196956866
-0.2053164571193342,-1.250806988520639,0.18644971959249448
-0.09757932092269278,0.28393917335687807,-0.07036952731535713
-0.03614590313523305,-2.089982834619267,0.42718424589510356
-0.167188114856133,-2.231069281638041,0.42203770716686995
-0.1478844306781927,-1.3248857422531715,0.1517095392321859
0.36940872389728846,-2.2889201157010803,0.39394807258046877
-0.4098078827396794,1.7207033524654203,-0.4835229941993439
-0.141128154520398,-2.087791601157611,0.42844626466057695
-0.17857136967378867,-1.5319076432418754,0.18776354824300123
-0.34539968873268156,1.044620599298855,-0.23535059303369965
-0.3496002015400651,1.5096652374176376,-0.17415751655234618
-0.3182245264413558,1.91265114794692,-0.5724772064297575
-0.11691841315259749,-0.3516790749533981,0.013835159416727187
-0.14603051598381453,-1.3249335025860343,0.1516891397945221
-0.09036950886519844,-2.231735188669353,0.3622142592610355
-0.1991315070176413,-1.2474777742217993,0.15729024799498365
-0.16084937823193846,-1.1298201031232293,-0.013112971610422033
-0.14199792523083554,-1.8152803081241942,0.38818004262801864
-0.2511875147581241,0.6397204285817262,-0.08443089710938767
-0.3686648185228703,3.24647937325469,8.908494949490633
34.05219567082616,1.595662231315656,-0.6798985075097215
-0.38643691223495114,1.600767665857088,0.1889648248335253
